	unclustered	mmseqs_cluster	foldseek_cluster
8329	A0A316GTK9	A0A1I7A7G2	A0A1N6GPB3
8330	A0A316C049	A0A1I7A7G2	A0A1N6GPB3
8331	A0A1I3UTT2	A0A1I7A7G2	A0A1N6GPB3
8332	A0A562CDZ0	A0A1I7A7G2	A0A1N6GPB3
8333	A0A1H4IXR1	A0A1I7A7G2	A0A1N6GPB3
8334	A0A1I5KPJ7	A0A1I7A7G2	A0A1N6GPB3
8335	A0A8E3B3U3	A0A1I7A7G2	A0A1N6GPB3
8336	A0A1G5VD05	A0A1I7A7G2	A0A1N6GPB3
8337	A0A841PJF1	A0A1I7A7G2	A0A1N6GPB3
8338	A0A562NPS4	A0A1I7A7G2	A0A1N6GPB3
8339	A0A1G9BNP9	A0A1I7A7G2	A0A1N6GPB3
8340	A0A1I3L849	A0A1I7A7G2	A0A1N6GPB3
8341	A0A1J5NBD2	A0A1J5NBD2	A0A0B0HVF0
8342	A0A1M5DNJ4	A0A1M5DNJ4	A0A1K1XJB1
8343	A0A1C9W6L8	A0A1M5DNJ4	A0A1K1XJB1
8344	A0A7W4WDC4	A0A1M5DNJ4	A0A1K1XJB1
8345	A0A1I1J7F7	A0A1M5DNJ4	A0A1K1XJB1
8346	A0A1G9CC01	A0A1M5DNJ4	A0A1K1XJB1
8347	A0A1H4AWX8	A0A1M5DNJ4	A0A1K1XJB1
8348	A0A5P9ES48	A0A1M5DNJ4	A0A1K1XJB1
8349	A0A1M6UKY7	A0A1M6UKY7	A0A3N1XYR4
8350	A0A1T4MLW2	A0A1T4MLW2	A0A1H5RLM9
8351	A0A1T4W8G1	A0A1T4W8G1	A0A1V5UA40
8352	A0A1T5EBQ2	A0A1T5EBQ2	A0A2H6GRU2
8353	A0A8G2BVM9	A0A1T5EBQ2	A0A2H6GRU2
8354	A0A1V4WVA2	A0A1V4WVA2	A0A2H6GRU2
8355	A0A1V4X9S1	A0A1V4WVA2	A0A2H6GRU2
8356	A0A1V5D1Z1	A0A1V4WVA2	A0A2H6GRU2
8357	A0A1V4WMT1	A0A1V4WVA2	A0A2H6GRU2
8358	A0A1V5IAZ7	A0A1V5IAZ7	A0A839NA17
8359	A0A1V5WAT2	A0A1V5WAT2	A0A1H5RLM9
8360	A0A1V6AEW8	A0A1V6AEW8	A0A1V5UA40
8361	A0A1V6C7Z3	A0A1V6C7Z3	A0A2H6GRU2
8362	A0A1V6HMC3	A0A1V6HMC3	A0A1V5F613
8363	A0A1V6K3J1	A0A1V6K3J1	A0A6B8N5K1
8364	A0A1X7BWH4	A0A1X7BWH4	A0A1X7BWH4
8365	A0A1Y5ZMC6	A0A1Y5ZMC6	A0A1V5W530
8366	A0A239QTU2	A0A239QTU2	A0A1V5UA40
8367	A0A251XY06	A0A251XY06	A0A251XY06
8368	A0A285NRT0	A0A285NRT0	A0A4R6WH34
8369	A0A2A9GMB4	A0A2A9GMB4	A0A4R6WH34
8370	A0A318U1S1	A0A2A9GMB4	A0A4R6WH34
8371	A0A1H8GAU7	A0A2A9GMB4	A0A4R6WH34
8372	A0A2K8T9T9	A0A2K8T9T9	A0A2K8T9T9
8373	A0A2K8T6Y9	A0A2K8T9T9	A0A2K8T9T9
8374	A0A2K8TAD7	A0A2K8T9T9	A0A2K8T9T9
8375	A0A2K8T9A9	A0A2K8T9T9	A0A2K8T9T9
8376	A0A2R8BD43	A0A2R8BD43	A0A7J0BAZ6
8377	A0A2S6RS14	A0A2S6RS14	A0A285NHK7
8378	A0A2S6QUF1	A0A2S6RS14	A0A285NHK7
8379	A0A2T5LK15	A0A2T5LK15	A0A1M5B8R8
8380	A0A316ECC7	A0A316ECC7	A0A1I2BHE0
8381	A0A841EN94	A0A316ECC7	A0A1I2BHE0
8382	A0A1I5RYX0	A0A316ECC7	A0A1I2BHE0
8383	A0A318XNQ6	A0A318XNQ6	A0A839YXT0
8384	A0A1V4SLM2	A0A318XNQ6	A0A839YXT0
8385	A0A366W204	A0A366W204	A0A1K1XJB1
8386	A0A1V4WAT3	A0A1V4WAT3	A0A1T5MRB2
8387	A0A1V5I5P9	A0A1V5I5P9	A0A1V5W530
8388	A0A1V5L6F9	A0A1V5L6F9	A0A3Q9J1U9
8389	A0A1V5PLS4	A0A1V5PLS4	A0A1V5PLS4
8390	A0A1V5W7E2	A0A1V5W7E2	A0A2H6GRU2
8391	A0A1V6A539	A0A1V6A539	A0A1V5UA40
8392	A0A1V6H9Y1	A0A1V6H9Y1	A0A7W7I6S2
8393	A0A1V6JGM4	A0A1V6JGM4	A0A1V6JGM4
8394	A0A1W1YV63	A0A1W1YV63	A0A1M5FCY0
8395	A0A1I0R7X3	A0A1W1YV63	A0A1M5FCY0
8396	A0A1X7AF88	A0A1X7AF88	A0A1K1XJB1
8397	A0A1Y0HM95	A0A1Y0HM95	A0A7W7M238
8398	A0A212U269	A0A212U269	A0A259UXB3
8399	A0A223LY69	A0A223LY69	A0A157ZQ83
8400	A0A1N6Q969	A0A223LY69	A0A157ZQ83
8401	A0A542LPM9	A0A223LY69	A0A157ZQ83
8402	A0A329BBQ3	A0A223LY69	A0A157ZQ83
8403	A0A495B7N6	A0A223LY69	A0A157ZQ83
8404	A0A3G9GAU1	A0A223LY69	A0A157ZQ83
8405	A0A916J778	A0A223LY69	A0A157ZQ83
8406	A0A497XBU1	A0A223LY69	A0A157ZQ83
8407	A0A5Q4Z8X6	A0A223LY69	A0A157ZQ83
8408	A0A1N6ITY0	A0A223LY69	A0A157ZQ83
8409	A0A1H5SQU3	A0A223LY69	A0A157ZQ83
8410	A0A2V3VKG9	A0A223LY69	A0A157ZQ83
8411	A0A286A3D4	A0A223LY69	A0A157ZQ83
8412	A0A2T5IS43	A0A223LY69	A0A157ZQ83
8413	A0A1H2DP85	A0A223LY69	A0A157ZQ83
8414	A0A1H8MF35	A0A223LY69	A0A157ZQ83
8415	A0A495WD08	A0A223LY69	A0A157ZQ83
8416	Q47IA8	A0A223LY69	A0A157ZQ83
8417	A0A4R3JXP2	A0A223LY69	A0A157ZQ83
8418	A0A2T5JQ62	A0A223LY69	A0A157ZQ83
8419	A0A1I2ZUR2	A0A223LY69	A0A157ZQ83
8420	A0A1G5G073	A0A223LY69	A0A157ZQ83
8421	A0A1K1M2V1	A0A223LY69	A0A157ZQ83
8422	A0A1G5BUE8	A0A223LY69	A0A157ZQ83
8423	A0A2T5K377	A0A223LY69	A0A157ZQ83
8424	A0A941ZN63	A0A223LY69	A0A157ZQ83
8425	A0A1G5SW03	A0A223LY69	A0A157ZQ83
8426	A0A1G4Y9J1	A0A223LY69	A0A157ZQ83
8427	A0A1I7IDN2	A0A223LY69	A0A157ZQ83
8428	A0A1H9Y444	A0A223LY69	A0A157ZQ83
8429	A0A2T5IES6	A0A223LY69	A0A157ZQ83
8430	A0A1H8EER3	A0A223LY69	A0A157ZQ83
8431	Q2Y6N4	A0A223LY69	A0A157ZQ83
8432	A0A1N7BF97	A0A223LY69	A0A157ZQ83
8433	A0A327QE64	A0A223LY69	A0A157ZQ83
8434	A0A3E1DAL6	A0A223LY69	A0A157ZQ83
8435	A0A3E1DQ34	A0A223LY69	A0A157ZQ83
8436	A0A3E1DV44	A0A223LY69	A0A157ZQ83
8437	A0A3E1D4X2	A0A223LY69	A0A157ZQ83
8438	A0A239EH37	A0A239EH37	A0A251XY06
8439	A0A1H7NHR8	A0A239EH37	A0A251XY06
8440	A0A285E6B9	A0A239EH37	A0A251XY06
8441	A0A7W9PFE4	A0A239EH37	A0A251XY06
8442	A0A318KJA0	A0A239EH37	A0A251XY06
8443	A0A231GYR4	A0A239EH37	A0A251XY06
8444	A0A1H5HWX8	A0A239EH37	A0A251XY06
8445	A0A235GFL1	A0A239EH37	A0A251XY06
8446	A0A1H4QRS1	A0A239EH37	A0A251XY06
8447	A0A1G6PFS2	A0A239EH37	A0A251XY06
8448	A0A370FXI7	A0A239EH37	A0A251XY06
8449	A0A2T5L789	A0A239EH37	A0A251XY06
8450	A0A1G8AFA8	A0A239EH37	A0A251XY06
8451	A0A143Q9P6	A0A239EH37	A0A251XY06
8452	A0A1I0U555	A0A239EH37	A0A251XY06
8453	A0A2A3II90	A0A2A3II90	A0A251XY06
8454	A0A1G9YJ17	A0A2A3II90	A0A251XY06
8455	A0A1I2JB53	A0A2A3II90	A0A251XY06
8456	A0A1I5A0M1	A0A2A3II90	A0A251XY06
8457	A0A7W4ZRY7	A0A2A3II90	A0A251XY06
8458	A0A8I0P8Z3	A0A2A3II90	A0A251XY06
8459	A0A1H9XSI0	A0A2A3II90	A0A251XY06
8460	A0A7W8BQR1	A0A2A3II90	A0A251XY06
8461	A0A7W7DQK1	A0A2A3II90	A0A251XY06
8462	A0A7W7LX04	A0A2A3II90	A0A251XY06
8463	A0A7X0GJY2	A0A2A3II90	A0A251XY06
8464	A0A514JQT8	A0A2A3II90	A0A251XY06
8465	A0A542HPY1	A0A2A3II90	A0A251XY06
8466	A0A7W7U0A9	A0A2A3II90	A0A251XY06
8467	A0A561UYY7	A0A2A3II90	A0A251XY06
8468	A0A542Q643	A0A2A3II90	A0A251XY06
8469	A0A329CNI2	A0A2A3II90	A0A251XY06
8470	A0A1G5IT14	A0A2A3II90	A0A251XY06
8471	A0A1K2F1H2	A0A2A3II90	A0A251XY06
8472	A0A1H4XFT4	A0A2A3II90	A0A251XY06
8473	A0A1C4T956	A0A2A3II90	A0A251XY06
8474	A0A1C5BRG7	A0A2A3II90	A0A251XY06
8475	A0A1C5D478	A0A2A3II90	A0A251XY06
8476	A0A3N1SKM3	A0A2A3II90	A0A251XY06
8477	A0A1G9U8W2	A0A2A3II90	A0A251XY06
8478	A0A3N1Q8V3	A0A2A3II90	A0A251XY06
8479	A0A1H4WDN9	A0A2A3II90	A0A251XY06
8480	A0A1G7ENZ9	A0A2A3II90	A0A251XY06
8481	A0A286FQM5	A0A2A3II90	A0A251XY06
8482	A0A4Q7XEZ9	A0A2A3II90	A0A251XY06
8483	A0A7W9UVH2	A0A2A3II90	A0A251XY06
8484	A0A1X7HFL3	A0A2A3II90	A0A251XY06
8485	A0A7W9WLS3	A0A2A3II90	A0A251XY06
8486	A0A542JEI5	A0A2A3II90	A0A251XY06
8487	A0A1I2PWC0	A0A2A3II90	A0A251XY06
8488	A0A2A3JBK1	A0A2A3II90	A0A251XY06
8489	A0A3N1IBB9	A0A2A3II90	A0A251XY06
8490	A0A2N3XDB1	A0A2A3II90	A0A251XY06
8491	A0A1C5FWP0	A0A2A3II90	A0A251XY06
8492	A0A7W7PLW5	A0A2A3II90	A0A251XY06
8493	A0A7W9Q5G2	A0A2A3II90	A0A251XY06
8494	A0A1G9IG37	A0A2A3II90	A0A251XY06
8495	A0A7X0HGC1	A0A2A3II90	A0A251XY06
8496	A0A4R7IWR1	A0A2A3II90	A0A251XY06
8497	A0A1A9C215	A0A2A3II90	A0A251XY06
8498	A0A1G6Z173	A0A2A3II90	A0A251XY06
8499	A0A7W9LTU4	A0A2A3II90	A0A251XY06
8500	A0A4R3BCE9	A0A2A3II90	A0A251XY06
8501	A0A1M5YY47	A0A2A3II90	A0A251XY06
8502	A0A1H9K2N7	A0A2A3II90	A0A251XY06
8503	A0A1H9Q934	A0A2A3II90	A0A251XY06
8504	A0A239BAZ0	A0A2A3II90	A0A251XY06
8505	A0A7W3NPW7	A0A2A3II90	A0A251XY06
8506	A0A4Q7Y233	A0A2A3II90	A0A251XY06
8507	A0A559U0R0	A0A2A3II90	A0A251XY06
8508	A0A7W7LDB7	A0A2A3II90	A0A251XY06
8509	A0A7W8BEQ3	A0A2A3II90	A0A251XY06
8510	A0A3N5AYY4	A0A2A3II90	A0A251XY06
8511	A0A4R7SH22	A0A2A3II90	A0A251XY06
8512	A0A3N1V209	A0A2A3II90	A0A251XY06
8513	A0A2V2BBC3	A0A2A3II90	A0A251XY06
8514	A0A1C5DNP6	A0A2A3II90	A0A251XY06
8515	A0A212SYV5	A0A2A3II90	A0A251XY06
8516	A0A7J0C7F7	A0A2A3II90	A0A251XY06
8517	A0A2A9FV78	A0A2A9FV78	A0A1K1XJB1
8518	A0A831W0C6	A0A2A9FV78	A0A1K1XJB1
8519	A0A840U7P5	A0A2A9FV78	A0A1K1XJB1
8520	A0A495IQR0	A0A2A9FV78	A0A1K1XJB1
8521	A0A368XZN8	A0A2A9FV78	A0A1K1XJB1
8522	A0A5P9EF88	A0A2A9FV78	A0A1K1XJB1
8523	A0A1I4QRJ2	A0A2A9FV78	A0A1K1XJB1
8524	A0A2T1KJA8	A0A2A9FV78	A0A1K1XJB1
8525	A0A2C9XVX4	A0A2C9XVX4	A0A2C9XVX4
8526	A0A2H5Y9W8	A0A2H5Y9W8	A0A840V6T9
8527	A0A2H5YVG4	A0A2H5Y9W8	A0A840V6T9
8528	A0A2H5Z7X2	A0A2H5Y9W8	A0A840V6T9
8529	A0A7W8JRY9	A0A2H5Y9W8	A0A840V6T9
8530	A0A7W8NQZ4	A0A2H5Y9W8	A0A840V6T9
8531	A0A841HYH2	A0A2H5Y9W8	A0A840V6T9
8532	A0A7W8GEC7	A0A2H5Y9W8	A0A840V6T9
8533	A0A2H6ELQ0	A0A2H6ELQ0	A0A7W7M238
8534	A0A2K8T0B5	A0A2K8T0B5	A0A2K8T0B5
8535	A0A2T0BE68	A0A2T0BE68	A0A7W7M238
8536	A0A2T5KZD3	A0A2T5KZD3	A0A841H5D1
8537	A0A2U1CXT4	A0A2U1CXT4	A0A1K1XJB1
8538	A0A1H2XCH9	A0A2U1CXT4	A0A1K1XJB1
8539	A0A1I0H469	A0A2U1CXT4	A0A1K1XJB1
8540	A0A4P6WH76	A0A2U1CXT4	A0A1K1XJB1
8541	A0A1M6P0S3	A0A2U1CXT4	A0A1K1XJB1
8542	A0A285Q5J8	A0A2U1CXT4	A0A1K1XJB1
8543	A0A2S6G5Z1	A0A2U1CXT4	A0A1K1XJB1
8544	A0A1I3Y1W0	A0A2U1CXT4	A0A1K1XJB1
8545	A0A3M2RB14	A0A2U1CXT4	A0A1K1XJB1
8546	A0A1I6JWZ7	A0A2U1CXT4	A0A1K1XJB1
8547	A0A366GHN2	A0A2U1CXT4	A0A1K1XJB1
8548	A0A1W6KDU6	A0A2U1CXT4	A0A1K1XJB1
8549	A0A3N1RFF6	A0A2U1CXT4	A0A1K1XJB1
8550	A0A1I4Q9P3	A0A2U1CXT4	A0A1K1XJB1
8551	A0A212UF07	A0A2U1CXT4	A0A1K1XJB1
8552	A0A0J7J696	A0A2U1CXT4	A0A1K1XJB1
8553	A0A1I6HAI2	A0A2U1CXT4	A0A1K1XJB1
8554	A0A840U4W9	A0A2U1CXT4	A0A1K1XJB1
8555	A0A212QF55	A0A2U1CXT4	A0A1K1XJB1
8556	A0A2A9FME7	A0A2U1CXT4	A0A1K1XJB1
8557	A0A5P9EG84	A0A2U1CXT4	A0A1K1XJB1
8558	A0A2V2Z0L3	A0A2V2Z0L3	A0A542VZJ6
8559	A0A368VN84	A0A2V2Z0L3	A0A542VZJ6
8560	A0A7W5C8X6	A0A2V2Z0L3	A0A542VZJ6
8561	A0A1I2GGD5	A0A2V2Z0L3	A0A542VZJ6
8562	A0A4R1ZS58	A0A2V2Z0L3	A0A542VZJ6
8563	A0A5S5CAH1	A0A2V2Z0L3	A0A542VZJ6
8564	A0A7W5FN38	A0A2V2Z0L3	A0A542VZJ6
8565	A0A1I2DQA8	A0A2V2Z0L3	A0A542VZJ6
8566	A0A1H2Y4W8	A0A2V2Z0L3	A0A542VZJ6
8567	A0A1I3V5D0	A0A2V2Z0L3	A0A542VZJ6
8568	A0A1H8GWQ8	A0A2V2Z0L3	A0A542VZJ6
8569	A0A1I6WC42	A0A2V2Z0L3	A0A542VZJ6
8570	A0A3D9RPC5	A0A2V2Z0L3	A0A542VZJ6
8571	A0A2X0R501	A0A2X0R501	A0A6N3FL01
8572	A0A2X0RMA3	A0A2X0R501	A0A6N3FL01
8573	A0A6N3BG50	A0A2X0R501	A0A6N3FL01
8574	A0A2Z6GDU3	A0A2Z6GDU3	A0A0B0HVF0
8575	A0A330MNG2	A0A330MNG2	A0A0B0HVF0
8576	A0A369A709	A0A369A709	A0A4V2PSG7
8577	A0A3G4W3J5	A0A3G4W3J5	A0A3G4W3J5
8578	A0A3N6EVF1	A0A3G4W3J5	A0A3G4W3J5
8579	A0A3M0BEC1	A0A3M0BEC1	A0A1V5UA40
8580	A0A285NGN4	A0A3M0BEC1	A0A1V5UA40
8581	A0A4R3LES4	A0A4R3LES4	A0A542VZJ6
8582	A0A1G8Z2M0	A0A1G8Z2M0	A0A1V5UA40
8583	A0A368VNV6	A0A1G8Z2M0	A0A1V5UA40
8584	A0A852YVP6	A0A1G8Z2M0	A0A1V5UA40
8585	A0A1H1AL22	A0A1G8Z2M0	A0A1V5UA40
8586	A0A1I1V9T1	A0A1G8Z2M0	A0A1V5UA40
8587	A0A839DWH9	A0A1G8Z2M0	A0A1V5UA40
8588	A0A1I6ZT29	A0A1G8Z2M0	A0A1V5UA40
8589	A0A1G9VKN2	A0A1G9VKN2	A0A7W7M238
8590	A0A1G8NG52	A0A1G9VKN2	A0A7W7M238
8591	A0A1H8I3U7	A0A1G9VKN2	A0A7W7M238
8592	A0A7W3XSN5	A0A1G9VKN2	A0A7W7M238
8593	A0A1G7T0T3	A0A1G9VKN2	A0A7W7M238
8594	A0A8I1XNZ0	A0A1G9VKN2	A0A7W7M238
8595	A0A0B0I1A6	A0A1G9VKN2	A0A7W7M238
8596	A0A839TUU4	A0A1G9VKN2	A0A7W7M238
8597	A0A2V4VYG1	A0A1G9VKN2	A0A7W7M238
8598	A0A841F9K5	A0A1G9VKN2	A0A7W7M238
8599	A0A1H1ISE3	A0A1H1ISE3	A0A4R6WH34
8600	A0A1H2SFN4	A0A1H2SFN4	A0A7W7M238
8601	A0A1H3MNV2	A0A1H3MNV2	A0A7W9ZAP9
8602	A0A1H8KWS7	A0A1H8KWS7	A0A4R6WH34
8603	A0A238WT57	A0A1H8KWS7	A0A4R6WH34
8604	A0A1G5DM06	A0A1H8KWS7	A0A4R6WH34
8605	A0A1M7J0Q0	A0A1H8KWS7	A0A4R6WH34
8606	A0A1H6MW64	A0A1H8KWS7	A0A4R6WH34
8607	A0A1I0C5T7	A0A1H8KWS7	A0A4R6WH34
8608	A0A1H2SSB7	A0A1H8KWS7	A0A4R6WH34
8609	A0A2S8S9W8	A0A1H8KWS7	A0A4R6WH34
8610	A0A1M4TJJ3	A0A1H8KWS7	A0A4R6WH34
8611	A0A521AWB4	A0A1H8KWS7	A0A4R6WH34
8612	A0A2M9DBR5	A0A1H8KWS7	A0A4R6WH34
8613	A0A975WBL7	A0A1H8KWS7	A0A4R6WH34
8614	A0A239PXP9	A0A1H8KWS7	A0A4R6WH34
8615	A0A1H2VRH1	A0A1H8KWS7	A0A4R6WH34
8616	A0A1H7VTG9	A0A1H8KWS7	A0A4R6WH34
8617	A0A1H8QD65	A0A1H8KWS7	A0A4R6WH34
8618	A0A8E2VKG1	A0A1H8KWS7	A0A4R6WH34
8619	A0A4R8GAU2	A0A1H8KWS7	A0A4R6WH34
8620	A0A1I0V8W8	A0A1H8KWS7	A0A4R6WH34
8621	A0A1N7Q531	A0A1H8KWS7	A0A4R6WH34
8622	A0A1W2BHW6	A0A1H8KWS7	A0A4R6WH34
8623	A0A1H8GT46	A0A1H8KWS7	A0A4R6WH34
8624	A0A1N7GEH1	A0A1H8KWS7	A0A4R6WH34
8625	A0A1M4TIA4	A0A1H8KWS7	A0A4R6WH34
8626	A0A1I6HGY7	A0A1H8KWS7	A0A4R6WH34
8627	A0A497X4X0	A0A1H8KWS7	A0A4R6WH34
8628	A0A4R7LHG8	A0A1H8KWS7	A0A4R6WH34
8629	A0A2P8FFB7	A0A1H8KWS7	A0A4R6WH34
8630	A0A4R1YPH5	A0A1H8KWS7	A0A4R6WH34
8631	A0A316GM49	A0A1H8KWS7	A0A4R6WH34
8632	A0A2T6B6P6	A0A1H8KWS7	A0A4R6WH34
8633	A0A1I6CMT0	A0A1H8KWS7	A0A4R6WH34
8634	A0A1G8HV18	A0A1H8KWS7	A0A4R6WH34
8635	A0A1H0AUU5	A0A1H8KWS7	A0A4R6WH34
8636	A0A2T6BKC2	A0A1H8KWS7	A0A4R6WH34
8637	A0A4R2KGZ4	A0A1H8KWS7	A0A4R6WH34
8638	A0A1H2S304	A0A1H8KWS7	A0A4R6WH34
8639	A0A840C5L9	A0A1H8KWS7	A0A4R6WH34
8640	A0A1M5J571	A0A1H8KWS7	A0A4R6WH34
8641	A0A239CYE8	A0A1H8KWS7	A0A4R6WH34
8642	A0A1I4YH24	A0A1H8KWS7	A0A4R6WH34
8643	A0A1H7VK07	A0A1H8KWS7	A0A4R6WH34
8644	A0A1M6VFD0	A0A1H8KWS7	A0A4R6WH34
8645	A0A1M5S0F3	A0A1H8KWS7	A0A4R6WH34
8646	A0A327Y4B1	A0A1H8KWS7	A0A4R6WH34
8647	A0A1H4K620	A0A1H8KWS7	A0A4R6WH34
8648	A0A285CIV7	A0A1H8KWS7	A0A4R6WH34
8649	A0A1I1MLS6	A0A1H8KWS7	A0A4R6WH34
8650	A0A1N6GDT9	A0A1H8KWS7	A0A4R6WH34
8651	A0A1N7NNP8	A0A1H8KWS7	A0A4R6WH34
8652	A0A285TCC8	A0A1H8KWS7	A0A4R6WH34
8653	A0A1G7CH91	A0A1H8KWS7	A0A4R6WH34
8654	A0A4R1NPP5	A0A1H8KWS7	A0A4R6WH34
8655	A0A7W6DMK8	A0A1H8KWS7	A0A4R6WH34
8656	A0A1I5NEA4	A0A1H8KWS7	A0A4R6WH34
8657	A0A1M6AJP7	A0A1H8KWS7	A0A4R6WH34
8658	A0A2T5BTD1	A0A1H8KWS7	A0A4R6WH34
8659	A0A2T0WXG1	A0A1H8KWS7	A0A4R6WH34
8660	A0A2T0X800	A0A1H8KWS7	A0A4R6WH34
8661	A0A1H2Q2J6	A0A1H8KWS7	A0A4R6WH34
8662	A0A1G7KQQ2	A0A1H8KWS7	A0A4R6WH34
8663	A0A1I2CFA1	A0A1H8KWS7	A0A4R6WH34
8664	A0A7W6E2W6	A0A1H8KWS7	A0A4R6WH34
8665	A0A521B8U0	A0A1H8KWS7	A0A4R6WH34
8666	A0A4R3JCI9	A0A1H8KWS7	A0A4R6WH34
8667	A0A1I6SBE0	A0A1H8KWS7	A0A4R6WH34
8668	A0A1H3KH39	A0A1H8KWS7	A0A4R6WH34
8669	A0A1H9FT88	A0A1H8KWS7	A0A4R6WH34
8670	A0A1M6XET1	A0A1H8KWS7	A0A4R6WH34
8671	A0A1M7INU4	A0A1H8KWS7	A0A4R6WH34
8672	A0A1I2SDA5	A0A1H8KWS7	A0A4R6WH34
8673	A0A1I7D0L2	A0A1H8KWS7	A0A4R6WH34
8674	A0A420DN70	A0A1H8KWS7	A0A4R6WH34
8675	A0A7W6M7Z8	A0A1H8KWS7	A0A4R6WH34
8676	A0A2T6CHZ6	A0A1H8KWS7	A0A4R6WH34
8677	A0A1R3WG41	A0A1H8KWS7	A0A4R6WH34
8678	A0A1I6VQ22	A0A1H8KWS7	A0A4R6WH34
8679	A0A1G8JG69	A0A1H8KWS7	A0A4R6WH34
8680	A0A1I1KDH4	A0A1H8KWS7	A0A4R6WH34
8681	A0A239HL77	A0A1H8KWS7	A0A4R6WH34
8682	A0A2W7ND59	A0A1H8KWS7	A0A4R6WH34
8683	A0A2T0RYL4	A0A1H8KWS7	A0A4R6WH34
8684	A0A839YYB7	A0A1H8KWS7	A0A4R6WH34
8685	A0A4R2Q2Z5	A0A1H8KWS7	A0A4R6WH34
8686	A0A1X6YGQ2	A0A1H8KWS7	A0A4R6WH34
8687	A0A318SUP4	A0A1H8KWS7	A0A4R6WH34
8688	A0A1G6ZIT6	A0A1H8KWS7	A0A4R6WH34
8689	A0A7Y9Z3J8	A0A1H8KWS7	A0A4R6WH34
8690	A0A1N6FKU6	A0A1H8KWS7	A0A4R6WH34
8691	A0A1N7M3W4	A0A1H8KWS7	A0A4R6WH34
8692	A0A1H7NYU2	A0A1H8KWS7	A0A4R6WH34
8693	A0A285J1T1	A0A1H8KWS7	A0A4R6WH34
8694	A0A1X7N1G0	A0A1H8KWS7	A0A4R6WH34
8695	A0A368Z958	A0A1H8KWS7	A0A4R6WH34
8696	A0A1I2YMF2	A0A1H8KWS7	A0A4R6WH34
8697	A0A099F6R1	A0A1H8KWS7	A0A4R6WH34
8698	A0A1N6VAP1	A0A1H8KWS7	A0A4R6WH34
8699	A0A521DGK2	A0A1H8KWS7	A0A4R6WH34
8700	A0A3E0CD80	A0A1H8KWS7	A0A4R6WH34
8701	A0A562NND2	A0A1H8KWS7	A0A4R6WH34
8702	A0A495PJK9	A0A1H8KWS7	A0A4R6WH34
8703	A0A1X7JWI6	A0A1H8KWS7	A0A4R6WH34
8704	A0A1G9AKC5	A0A1H8KWS7	A0A4R6WH34
8705	A0A2W7S7Y3	A0A1H8KWS7	A0A4R6WH34
8706	A0A8G2JEE9	A0A1H8KWS7	A0A4R6WH34
8707	A0A543KB77	A0A1H8KWS7	A0A4R6WH34
8708	A0A1G8LD36	A0A1H8KWS7	A0A4R6WH34
8709	A0A1M6G074	A0A1H8KWS7	A0A4R6WH34
8710	A0A1H8GNI6	A0A1H8KWS7	A0A4R6WH34
8711	A0A1H9V3H3	A0A1H8KWS7	A0A4R6WH34
8712	A0A238XIH9	A0A1H8KWS7	A0A4R6WH34
8713	A0A1I5Z618	A0A1H8KWS7	A0A4R6WH34
8714	A0A1N7MXK9	A0A1H8KWS7	A0A4R6WH34
8715	A0A1I1YGX9	A0A1H8KWS7	A0A4R6WH34
8716	A0A1H5X1X1	A0A1H8KWS7	A0A4R6WH34
8717	A0A2S5JK10	A0A1H8KWS7	A0A4R6WH34
8718	A0A1H8YHZ1	A0A1H8YHZ1	A0A1M7RYE3
8719	A0A1I1BWG7	A0A1I1BWG7	A0A4R6WH34
8720	A0A1I2UQ68	A0A1I2UQ68	A0A4R3YH71
8721	A0A1I4AJQ0	A0A1I4AJQ0	A0A7W7M238
8722	A0A1I5PBS5	A0A1I4AJQ0	A0A7W7M238
8723	A0A1I7CRL2	A0A1I4AJQ0	A0A7W7M238
8724	A0A1G6Q7K1	A0A1I4AJQ0	A0A7W7M238
8725	A0A1I5FPP8	A0A1I4AJQ0	A0A7W7M238
8726	A0A1M5FYS5	A0A1I4AJQ0	A0A7W7M238
8727	A0A239BS49	A0A1I4AJQ0	A0A7W7M238
8728	A0A1G7RBD0	A0A1I4AJQ0	A0A7W7M238
8729	A0A521FJA7	A0A1I4AJQ0	A0A7W7M238
8730	A0A239EF85	A0A1I4AJQ0	A0A7W7M238
8731	A0A1M7UZZ3	A0A1I4AJQ0	A0A7W7M238
8732	A0A1I0BMA8	A0A1I4AJQ0	A0A7W7M238
8733	A0A1G7LRG2	A0A1I4AJQ0	A0A7W7M238
8734	A0A238Y762	A0A1I4AJQ0	A0A7W7M238
8735	A0A286H5D1	A0A1I4AJQ0	A0A7W7M238
8736	A0A1G4YYE6	A0A1I4AJQ0	A0A7W7M238
8737	A0A1G7XUZ7	A0A1I4AJQ0	A0A7W7M238
8738	A0A5S5CXL9	A0A1I4AJQ0	A0A7W7M238
8739	A0A1H7UP76	A0A1I4AJQ0	A0A7W7M238
8740	A0A846LPG6	A0A1I4AJQ0	A0A7W7M238
8741	A0A1I5H436	A0A1I5H436	A0A7J0BAZ6
8742	A0A1I7NU91	A0A1I7NU91	A0A4R6R5S4
8743	A0A679KA05	A0A1I7NU91	A0A4R6R5S4
8744	A0A1M5BJ11	A0A1M5BJ11	A0A1M5BJ11
8745	A0A1M5RWB8	A0A1M5RWB8	A0A1I1ZHQ3
